,SampleCode (na),location (na),record count (na),SiteCode (na),sampling_date_JD (na),evaporated (na),bad_filters  (na),storage_time_days (na),Li7 (nM ),B11 (nM ),Ca43 (nM ),Rb85 (nM ),Sr88 (nM ),In115 (nM ),Na23 (nM ),Mg25 (nM ),Al27 (nM ),Si28 (nM ),P31 (nM ),Ca44 (nM ),Mn55 (nM ),Fe56 (nM ),Fe57 (nM ),Co59 (nM ),Ni60 (nM ),Cu63 (nM ),Cu65 (nM ),Zn64 (nM ),Zn66 (nM ),Rb85 (nM ).1,Sr88 (nM ).1,Mo98 (nM ),In115 (nM ).1,Ba138 (nM),Sample id (na),descp no (na),date (na),time (na),year (na),month (na),day (na),hour (na),minute (na),filter pore-size (na),method  (na),method No. (na),DateTime
85,485.0,0.0,86.0,ERCZO_Elder_Creek_,499.4604167,1.0,0.0,1181.539583,0.0,0.0,474655.26,0.0,2112.33,4.2,447724.11,248691.91,70.92,427117.84,362.82,450601.42,1.17,22.0,30.32,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2254.36,1.77,0.0,140.48,485K,0.0,5/14/2009,11:03:19,2009.0,5.0,14.0,11.0,3.0,0.45,Control,1,2009-05-14 11:03:00
86,486.0,0.0,87.0,ERCZO_Elder_Creek_,500.4604167,1.0,0.0,1180.539583,0.0,0.0,333791.39,0.0,1512.18,4.19,336483.76,188533.9,89.4,325093.86,99.17,335711.36,0.83,24.27,24.89,0.0,0.0,0.0,0.0,0.0,0.0,2.16,1672.44,1.48,0.0,113.57,486K,0.0,5/15/2009,11:03:28,2009.0,5.0,15.0,11.0,3.0,0.45,Control,1,2009-05-15 11:03:00
87,487.0,0.0,88.0,ERCZO_Elder_Creek_,501.4604167,1.0,0.0,1179.539583,0.0,0.0,539520.82,0.0,2006.71,0.29,449449.74,187613.45,63.5,308334.45,2227.93,527309.72,3.58,54.12,52.49,0.0,0.0,0.0,0.0,0.0,0.0,12.97,2167.4,1.38,0.0,119.05,487K,0.0,5/16/2009,11:03:23,2009.0,5.0,16.0,11.0,3.0,0.45,Control,1,2009-05-16 11:03:00
88,488.0,0.0,89.0,ERCZO_Elder_Creek_,502.0,1.0,0.0,1179.0,0.0,0.0,442582.25,0.0,1979.84,4.18,426727.81,240281.46,58.89,410720.57,553.67,441878.52,1.82,22.81,24.65,0.0,0.0,0.0,0.0,0.0,0.0,2.93,2185.68,2.24,0.0,139.54,488K,0.0,5/17/2009,,2009.0,5.0,17.0,0.0,0.0,0.45,Control,1,2009-05-17 00:00:00
89,489.0,0.0,90.0,ERCZO_Elder_Creek_,503.4604167,1.0,0.0,1177.539583,0.0,0.0,369756.53,0.0,1672.66,4.17,342050.43,197015.73,78.83,336584.86,469.08,351178.61,3.79,25.28,27.43,0.0,0.0,0.0,0.0,0.0,0.0,2.47,1764.64,1.74,0.0,117.2,489K,0.0,5/18/2009,11:03:27,2009.0,5.0,18.0,11.0,3.0,0.45,Control,1,2009-05-18 11:03:00
90,490.0,0.0,91.0,ERCZO_Elder_Creek_,504.4604167,1.0,0.0,1176.539583,0.0,0.0,355246.58,0.0,1552.51,4.16,332579.29,182324.12,48.7,313931.28,314.09,331865.72,2.74,15.08,18.71,0.0,0.0,0.0,0.0,0.0,0.0,2.42,1655.26,1.72,0.0,108.8,490K,0.0,5/19/2009,11:03:28,2009.0,5.0,19.0,11.0,3.0,0.45,Control,1,2009-05-19 11:03:00
91,491.0,0.0,92.0,ERCZO_Elder_Creek_,505.4604167,1.0,0.0,1175.539583,0.0,0.0,408685.79,0.0,1824.81,9.06,368678.17,210694.93,111.34,352133.1,683.76,385502.6,2.61,20.72,24.25,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1897.94,1.57,0.0,124.72,491K,0.0,5/20/2009,11:03:37,2009.0,5.0,20.0,11.0,3.0,0.45,Control,1,2009-05-20 11:03:00
92,492.0,0.0,93.0,ERCZO_Elder_Creek_,506.4604167,1.0,0.0,1174.539583,0.0,0.0,370130.68,0.0,1631.02,4.14,354374.23,204433.53,98.53,334204.37,452.7,368507.85,3.74,17.34,22.8,0.0,0.0,0.0,0.0,0.0,0.0,2.37,1799.48,1.86,0.0,121.69,492K,0.0,5/21/2009,11:03:35,2009.0,5.0,21.0,11.0,3.0,0.45,Control,1,2009-05-21 11:03:00
93,524.0,0.0,94.0,ERCZO_Elder_Creek_,511.41875,0.0,0.0,716.58125,147.53,2322.21,338562.24,2.9,1509.49,4.85,306574.52,177325.67,44.23,274602.71,235.07,333124.0,1.1,14.88,9.12,-0.25,1.44,1.22,0.44,48.19,55.79,0.0,1550.44,0.0,0.0,106.19,524K,0.0,5/26/2009,10:03:40 AM,2009.0,5.0,26.0,10.0,3.0,0.45,Control,1,2009-05-26 10:03:00
94,525.0,0.0,95.0,ERCZO_Elder_Creek_,512.41875,0.0,0.0,715.58125,154.49,2172.98,352960.49,2.99,1583.39,6.19,309785.38,175433.27,63.5,278629.86,101.77,331958.08,6.05,15.21,15.31,-0.22,1.61,0.95,1.41,36.86,39.85,0.0,1568.32,0.0,0.0,110.55,525K,0.0,5/27/2009,10:03:34 AM,2009.0,5.0,27.0,10.0,3.0,0.45,Control,1,2009-05-27 10:03:00
95,526.0,0.0,96.0,ERCZO_Elder_Creek_,513.41875,0.0,0.0,714.58125,155.43,2282.56,366145.17,3.0,1642.56,5.95,326437.84,190712.36,41.92,295016.12,179.51,353296.93,1.07,10.41,12.54,-0.24,2.27,1.88,1.53,49.79,56.47,0.0,1657.69,0.0,0.0,113.4,526K,0.0,5/28/2009,10:03:33 AM,2009.0,5.0,28.0,10.0,3.0,0.45,Control,1,2009-05-28 10:03:00
96,527.0,0.0,97.0,ERCZO_Elder_Creek_,514.41875,0.0,0.0,713.58125,158.03,2363.68,368428.73,2.99,1657.57,6.49,324456.64,187840.76,37.77,288731.84,98.39,341676.73,0.63,11.84,12.59,-0.22,1.52,1.21,1.24,55.43,61.63,0.0,1629.63,0.0,0.0,111.94,527K,0.0,5/29/2009,10:03:36 AM,2009.0,5.0,29.0,10.0,3.0,0.45,Control,1,2009-05-29 10:03:00
97,528.0,0.0,98.0,ERCZO_Elder_Creek_,515.41875,0.0,0.0,712.58125,158.89,2390.27,380231.67,3.23,1716.75,6.23,334253.67,197538.79,29.06,297485.21,116.37,356367.68,1.12,9.77,9.18,-0.11,1.2,1.17,1.53,38.51,46.16,0.0,1693.01,0.0,0.0,118.61,528K,0.0,5/30/2009,10:03:28 AM,2009.0,5.0,30.0,10.0,3.0,0.45,Control,1,2009-05-30 10:03:00
98,529.0,0.0,99.0,ERCZO_Elder_Creek_,516.41875,0.0,0.0,711.58125,153.32,2550.76,374111.9,2.99,1687.59,6.19,324931.75,191199.41,25.86,288439.89,115.78,351507.43,0.68,9.13,8.97,-0.14,1.2,1.1,0.19,32.02,38.16,0.0,1671.78,0.0,0.0,114.26,529K,0.0,5/31/2009,10:03:28 AM,2009.0,5.0,31.0,10.0,3.0,0.45,Control,1,2009-05-31 10:03:00
99,530.0,0.0,100.0,ERCZO_Elder_Creek_,517.41875,0.0,0.0,710.58125,146.29,2444.03,356301.28,2.81,1599.54,6.23,308535.74,174064.42,40.03,267849.18,68.93,329268.19,0.93,11.33,12.27,-0.15,0.49,0.45,0.73,34.6,36.72,0.0,1542.04,0.0,0.0,106.7,530K,0.0,6/1/2009,10:03:20 AM,2009.0,6.0,1.0,10.0,3.0,0.45,Control,1,2009-06-01 10:03:00
100,531.0,0.0,101.0,ERCZO_Elder_Creek_,518.41875,0.0,0.0,709.58125,152.16,2450.35,369050.83,2.88,1673.44,5.31,322454.58,187823.37,37.39,282127.59,68.26,346725.6,0.83,5.52,5.96,-0.12,0.54,1.12,0.37,36.06,40.97,0.0,1628.78,0.0,0.0,110.18,531K,0.0,6/2/2009,10:03:24 AM,2009.0,6.0,2.0,10.0,3.0,0.45,Control,1,2009-06-02 10:03:00
101,532.0,0.0,102.0,ERCZO_Elder_Creek_,519.4604167,0.0,0.0,708.5395833,145.5,2429.39,355599.27,2.83,1614.84,6.43,311157.82,183682.23,21.69,271539.96,85.4,338631.56,0.83,6.72,3.49,-0.05,0.52,1.79,0.72,31.5,35.51,0.0,1591.54,0.0,0.0,109.29,532K,0.0,6/3/2009,11:03:24 AM,2009.0,6.0,3.0,11.0,3.0,0.45,Control,1,2009-06-03 11:03:00
102,533.0,0.0,103.0,ERCZO_Elder_Creek_,520.41875,0.0,0.0,707.58125,154.35,2606.55,377698.02,3.02,1703.46,6.15,333012.25,189754.12,46.78,289612.35,82.77,356500.08,1.49,18.21,15.54,0.02,0.43,2.31,1.08,34.48,37.54,0.0,1696.27,0.0,0.0,116.86,533K,0.0,6/4/2009,10:03:21 AM,2009.0,6.0,4.0,10.0,3.0,0.45,Control,1,2009-06-04 10:03:00
103,534.0,0.0,104.0,ERCZO_Elder_Creek_,521.41875,0.0,0.0,706.58125,144.72,2540.31,356593.86,2.79,1615.41,5.22,310079.79,183467.41,44.86,270601.23,111.98,337032.27,2.5,120.84,127.05,0.02,1.16,1.81,0.96,30.76,34.3,0.0,1577.83,0.0,0.0,109.92,534K,0.0,6/5/2009,10:03:16 AM,2009.0,6.0,5.0,10.0,3.0,0.45,Control,1,2009-06-05 10:03:00
104,535.0,0.0,105.0,ERCZO_Elder_Creek_,522.41875,0.0,0.0,705.58125,134.03,2227.54,339324.46,2.62,1526.03,0.0,319651.48,190114.01,28.08,281290.29,74.56,352347.89,1.33,9.47,8.31,0.13,-0.46,1.73,0.37,32.62,34.56,0.0,1659.13,0.0,0.0,112.5,535K,0.0,6/6/2009,10:03:15 AM,2009.0,6.0,6.0,10.0,3.0,0.45,Control,1,2009-06-06 10:03:00
105,536.0,0.0,106.0,ERCZO_Elder_Creek_,523.41875,0.0,0.0,704.58125,146.32,2468.81,371199.52,2.75,1675.33,4.74,327377.39,193659.9,23.5,280712.41,189.95,354267.01,1.06,6.76,8.8,0.04,-0.3,1.37,1.17,29.47,31.59,0.0,1667.1,0.0,0.0,114.27,536K,0.0,6/7/2009,10:03:16 AM,2009.0,6.0,7.0,10.0,3.0,0.45,Control,1,2009-06-07 10:03:00
106,537.0,0.0,107.0,ERCZO_Elder_Creek_,524.41875,0.0,0.0,703.58125,131.22,2055.47,332850.15,2.56,1516.45,0.0,320283.33,189532.93,45.63,281724.01,123.56,347716.21,2.7,125.26,125.72,0.07,-0.28,2.47,1.42,31.03,32.79,0.0,1627.7,0.0,0.0,112.21,537K,0.0,6/8/2009,10:03:21 AM,2009.0,6.0,8.0,10.0,3.0,0.45,Control,1,2009-06-08 10:03:00
107,538.0,0.0,108.0,ERCZO_Elder_Creek_,525.41875,0.0,0.0,702.58125,146.27,2414.14,373175.79,2.9,1699.15,0.0,387731.48,210374.26,47.82,310552.06,114.49,391436.24,2.37,21.77,20.07,0.22,5.07,3.31,3.92,53.99,58.48,0.0,1849.76,0.0,0.0,124.63,538K,0.0,6/9/2009,10:03:20 AM,2009.0,6.0,9.0,10.0,3.0,0.45,Control,1,2009-06-09 10:03:00
108,539.0,0.0,109.0,ERCZO_Elder_Creek_,526.41875,0.0,0.0,701.58125,128.51,2086.02,337818.51,2.58,1554.53,0.0,321437.67,189999.05,37.06,276725.14,123.95,353648.27,1.44,18.89,18.02,0.21,5.92,1.65,2.14,30.01,29.92,0.0,1672.12,0.0,0.0,112.1,539K,0.0,6/10/2009,10:03:20 AM,2009.0,6.0,10.0,10.0,3.0,0.45,Control,1,2009-06-10 10:03:00
109,540.0,0.0,110.0,ERCZO_Elder_Creek_,527.41875,0.0,0.0,700.58125,142.0,2393.73,366190.27,2.81,1670.77,0.0,345696.79,207221.45,36.81,294931.69,96.44,381271.87,2.09,16.23,20.4,0.19,2.98,2.12,2.5,38.92,41.75,0.0,1803.65,0.0,0.0,124.28,540K,0.0,6/11/2009,10:03:21 AM,2009.0,6.0,11.0,10.0,3.0,0.45,Control,1,2009-06-11 10:03:00
110,541.0,0.0,111.0,ERCZO_Elder_Creek_,528.4604167,0.0,0.0,699.5395833,143.03,2446.55,370026.95,2.8,1675.49,4.79,327777.39,194244.43,15.01,273887.3,95.77,357336.67,1.77,9.43,9.27,0.12,0.97,1.09,2.03,19.25,19.65,0.0,1687.57,0.0,0.0,114.59,541K,0.0,6/12/2009,11:03:21 AM,2009.0,6.0,12.0,11.0,3.0,0.45,Control,1,2009-06-12 11:03:00
111,542.0,0.0,112.0,ERCZO_Elder_Creek_,529.41875,0.0,0.0,698.58125,155.72,2674.84,408858.39,3.08,1852.19,4.18,367704.89,214234.85,25.56,311463.04,90.11,398536.6,1.98,11.23,11.45,0.06,1.41,0.8,1.83,25.74,27.09,0.0,1884.51,0.0,0.0,127.54,542K,0.0,6/13/2009,10:03:30 AM,2009.0,6.0,13.0,10.0,3.0,0.45,Control,1,2009-06-13 10:03:00
112,543.0,0.0,113.0,ERCZO_Elder_Creek_,530.41875,0.0,0.0,697.58125,157.49,2940.98,398595.97,3.03,1808.06,4.07,357652.88,210810.77,15.77,302886.02,110.9,390535.73,1.89,9.73,9.07,0.07,0.7,1.31,1.76,24.17,25.27,0.0,1871.94,0.0,0.0,128.67,543K,0.0,6/14/2009,10:03:26 AM,2009.0,6.0,14.0,10.0,3.0,0.45,Control,1,2009-06-14 10:03:00
113,544.0,0.0,114.0,ERCZO_Elder_Creek_,531.41875,0.0,0.0,696.58125,142.06,2579.44,370901.33,2.84,1690.32,4.38,335104.66,195935.09,36.31,277358.72,103.52,358260.67,2.04,13.76,8.6,0.16,0.88,0.92,1.05,57.11,53.55,0.0,1712.38,0.0,0.0,117.24,544K,0.0,6/15/2009,10:03:32 AM,2009.0,6.0,15.0,10.0,3.0,0.45,Control,1,2009-06-15 10:03:00
114,545.0,0.0,115.0,ERCZO_Elder_Creek_,532.41875,0.0,0.0,695.58125,146.53,2604.76,378304.42,3.0,1719.79,4.01,337106.59,198544.62,19.35,277075.6,130.16,365742.75,1.35,10.24,6.81,0.06,1.27,1.58,1.63,22.6,22.13,0.0,1750.47,0.0,0.0,119.97,545K,0.0,6/16/2009,10:03:36 AM,2009.0,6.0,16.0,10.0,3.0,0.45,Control,1,2009-06-16 10:03:00
115,546.0,0.0,116.0,ERCZO_Elder_Creek_,533.41875,0.0,0.0,694.58125,140.63,2440.02,366293.43,2.9,1674.03,0.0,345638.2,203910.67,37.6,285848.92,93.6,374970.6,2.65,18.1,21.49,0.14,2.45,2.62,2.78,33.69,31.69,0.0,1809.38,0.0,0.0,124.56,546K,0.0,6/17/2009,10:03:31 AM,2009.0,6.0,17.0,10.0,3.0,0.45,Control,1,2009-06-17 10:03:00
116,547.0,0.0,117.0,ERCZO_Elder_Creek_,548.4479167,0.0,0.0,679.5520832999999,142.47,2471.66,352866.41,3.02,1616.83,1.07,334343.0,198222.64,49.43,270932.67,823.3,368429.56,11.25,38.97,39.66,0.17,1.63,2.12,2.0,24.56,23.28,0.0,1772.39,0.0,0.0,128.04,547K,0.0,7/2/2009,10:45:00 AM,2009.0,7.0,2.0,10.0,45.0,0.45,Ref,9,2009-07-02 10:45:00
117,577.0,0.0,118.0,ERCZO_Elder_Creek_,548.5020833,0.0,0.0,679.4979167,157.15,2844.39,375963.52,3.46,1704.14,4.43,347333.71,203438.87,45.61,280008.23,449.87,395504.76,1.03,8.78,10.68,0.1,1.65,2.06,2.19,307.99,299.38,0.0,1869.18,0.0,0.0,129.15,577K,0.0,7/2/2009,12:03:07 PM,2009.0,7.0,2.0,12.0,3.0,0.45,Control,1,2009-07-02 12:03:00
118,578.0,0.0,119.0,ERCZO_Elder_Creek_,549.5020833,0.0,0.0,678.4979167,162.32,2920.87,376960.7,3.4,1722.39,4.39,353260.95,210164.58,89.21,284593.08,289.41,389235.77,1.11,28.57,33.26,0.15,0.84,2.14,1.84,216.09,211.14,0.0,1869.17,0.0,0.0,135.39,578K,0.0,7/3/2009,12:03:31 PM,2009.0,7.0,3.0,12.0,3.0,0.45,Control,1,2009-07-03 12:03:00
119,579.0,0.0,120.0,ERCZO_Elder_Creek_,550.5020833,0.0,0.0,677.4979167,153.6,2778.19,346644.85,3.17,1613.77,4.35,340437.7,199001.29,23.09,271072.23,178.82,366610.89,0.87,3.88,4.15,0.12,0.69,1.87,2.4,337.95,329.78,0.0,1759.56,0.0,0.0,125.39,579K,0.0,7/4/2009,12:03:29 PM,2009.0,7.0,4.0,12.0,3.0,0.45,Control,1,2009-07-04 12:03:00
120,580.0,0.0,121.0,ERCZO_Elder_Creek_,551.5020833,0.0,0.0,676.4979167,153.9,2944.31,361660.49,3.27,1692.38,4.32,354043.23,205925.79,22.57,278682.32,212.11,385122.06,0.92,4.91,9.88,0.06,1.18,2.75,1.88,237.2,233.76,0.0,1858.95,0.0,0.0,129.54,580K,0.0,7/5/2009,12:03:32 PM,2009.0,7.0,5.0,12.0,3.0,0.45,Control,1,2009-07-05 12:03:00
121,581.0,0.0,122.0,ERCZO_Elder_Creek_,552.5020833,0.0,0.0,675.4979167,172.1,3277.97,398130.95,3.5,1854.65,4.28,386284.54,228160.11,43.68,305628.31,215.25,424119.17,1.37,9.43,9.49,0.08,1.68,1.34,1.72,180.96,185.36,0.0,2034.95,0.0,0.0,141.29,581K,0.0,7/6/2009,12:03:30 PM,2009.0,7.0,6.0,12.0,3.0,0.45,Control,1,2009-07-06 12:03:00
122,582.0,0.0,123.0,ERCZO_Elder_Creek_,553.5020833,0.0,0.0,674.4979167,159.73,2802.86,377176.35,3.2,1760.76,4.24,360983.39,210514.37,16.16,282495.9,125.98,385321.23,0.88,2.33,8.14,0.06,1.87,1.39,1.48,125.13,118.46,0.0,1888.42,0.0,0.0,132.02,582K,0.0,7/7/2009,12:03:31 PM,2009.0,7.0,7.0,12.0,3.0,0.45,Control,1,2009-07-07 12:03:00
123,583.0,0.0,124.0,ERCZO_Elder_Creek_,554.5020833,0.0,0.0,673.4979167,150.7,2518.27,353581.47,3.0,1615.02,-0.18,357939.81,213565.92,18.12,283955.94,289.97,395759.56,0.89,5.65,6.97,0.05,2.84,1.18,1.69,196.92,185.71,0.0,1922.97,0.0,0.0,134.82,583K,0.0,7/8/2009,12:03:30 PM,2009.0,7.0,8.0,12.0,3.0,0.45,Control,1,2009-07-08 12:03:00
124,584.0,0.0,125.0,ERCZO_Elder_Creek_,555.5020833,0.0,0.0,672.4979167,169.97,3213.37,401986.33,3.43,1872.66,4.17,384862.6,221319.27,31.31,301260.46,108.94,417218.47,0.77,6.12,7.62,0.11,0.66,1.02,1.7,389.31,378.35,0.0,2029.19,0.0,0.0,137.63,584K,0.0,7/9/2009,12:03:23 PM,2009.0,7.0,9.0,12.0,3.0,0.45,Control,1,2009-07-09 12:03:00
125,585.0,0.0,126.0,ERCZO_Elder_Creek_,556.5020833,0.0,0.0,671.4979167,153.02,2782.16,376814.99,3.26,1726.36,4.17,356766.0,210040.31,13.19,278087.26,240.97,389236.13,1.67,8.12,8.19,0.11,1.15,1.23,1.22,168.88,170.45,0.0,1888.44,0.0,0.0,133.59,585K,0.0,7/10/2009,12:03:27 PM,2009.0,7.0,10.0,12.0,3.0,0.45,Control,1,2009-07-10 12:03:00
126,586.0,0.0,127.0,ERCZO_Elder_Creek_,557.5020833,0.0,0.0,670.4979167,158.76,2961.82,376795.11,3.27,1759.57,4.18,360276.4,210346.48,20.93,276423.64,167.28,389518.97,0.68,3.95,1.55,0.12,0.03,1.57,1.33,186.29,180.3,0.0,1902.54,0.0,0.0,133.26,586K,0.0,7/11/2009,12:03:20 PM,2009.0,7.0,11.0,12.0,3.0,0.45,Control,1,2009-07-11 12:03:00
127,587.0,0.0,128.0,ERCZO_Elder_Creek_,558.5020833,0.0,0.0,669.4979167,160.65,2966.32,377152.14,3.36,1747.85,4.19,386786.21,208548.63,19.29,279235.55,117.72,385897.16,0.91,6.41,9.74,0.08,2.69,0.67,0.74,284.91,275.24,0.0,1896.25,0.0,0.0,132.53,587K,0.0,7/12/2009,12:03:15 PM,2009.0,7.0,12.0,12.0,3.0,0.45,Control,1,2009-07-12 12:03:00
128,588.0,0.0,129.0,ERCZO_Elder_Creek_,559.5020833,0.0,0.0,668.4979167,158.66,2981.69,382536.73,3.39,1787.92,4.2,365718.72,213697.57,36.98,283660.92,172.67,400376.0,1.25,7.78,7.87,0.04,0.96,2.07,2.09,150.15,140.56,0.0,1946.97,0.0,0.0,136.85,588K,0.0,7/13/2009,12:03:18 PM,2009.0,7.0,13.0,12.0,3.0,0.45,Control,1,2009-07-13 12:03:00
129,589.0,0.0,130.0,ERCZO_Elder_Creek_,560.5020833,0.0,0.0,667.4979167,172.16,3249.96,407317.43,3.72,1905.86,4.2,387461.7,226655.47,16.89,299930.31,141.25,424703.53,0.85,6.37,6.48,0.09,1.54,2.22,1.27,233.61,229.69,0.0,2077.25,0.0,0.0,148.42,589K,0.0,7/14/2009,12:03:18 PM,2009.0,7.0,14.0,12.0,3.0,0.45,Control,1,2009-07-14 12:03:00
130,590.0,0.0,131.0,ERCZO_Elder_Creek_,561.5020833,0.0,0.0,666.4979167,165.28,3110.18,392803.33,3.57,1832.28,4.21,377775.76,219196.98,46.55,285355.22,245.42,409983.45,0.74,12.66,10.82,0.12,0.72,1.26,2.04,135.45,142.47,0.0,2049.87,0.0,0.0,143.52,590K,0.0,7/15/2009,12:03:16 PM,2009.0,7.0,15.0,12.0,3.0,0.45,Control,1,2009-07-15 12:03:00
131,591.0,0.0,132.0,ERCZO_Elder_Creek_,562.5020833,0.0,0.0,665.4979167,180.56,3527.32,416300.02,3.94,1942.02,4.22,390912.6,224207.17,18.68,296033.77,169.19,416756.23,1.22,13.83,14.17,0.08,3.39,2.27,2.03,169.07,167.28,0.0,2048.99,0.0,0.0,150.1,591K,0.0,7/16/2009,12:03:24 PM,2009.0,7.0,16.0,12.0,3.0,0.45,Control,1,2009-07-16 12:03:00
132,592.0,0.0,133.0,ERCZO_Elder_Creek_,563.5020833,0.0,0.0,664.4979167,159.61,2858.56,384876.45,3.6,1790.15,4.23,364217.02,212888.55,29.4,282471.75,260.5,398867.83,0.77,9.16,10.05,0.08,1.86,1.16,1.78,800.76,799.94,0.0,1955.11,0.0,0.0,139.99,592K,0.0,7/17/2009,12:03:22 PM,2009.0,7.0,17.0,12.0,3.0,0.45,Control,1,2009-07-17 12:03:00
133,593.0,0.0,134.0,ERCZO_Elder_Creek_,564.5020833,0.0,0.0,663.4979167,160.17,2942.96,380597.38,3.67,1780.27,4.23,364380.9,211032.28,39.86,279542.63,246.61,398849.13,1.68,9.36,12.71,0.14,0.62,0.68,1.56,337.28,338.98,0.0,1933.25,0.0,0.0,140.79,593K,0.0,7/18/2009,12:03:23 PM,2009.0,7.0,18.0,12.0,3.0,0.45,Control,1,2009-07-18 12:03:00
134,594.0,0.0,135.0,ERCZO_Elder_Creek_,565.5020833,0.0,0.0,662.4979167,162.39,2980.42,381842.92,3.68,1783.4,4.24,364862.51,211837.79,10.85,283144.18,151.31,400070.05,0.91,9.26,11.09,0.08,0.34,0.7,1.18,260.76,269.2,0.0,1955.14,0.0,0.0,142.35,594K,0.0,7/19/2009,12:03:47 PM,2009.0,7.0,19.0,12.0,3.0,0.45,Control,1,2009-07-19 12:03:00
135,595.0,0.0,136.0,ERCZO_Elder_Creek_,566.5020833,0.0,0.0,1115.497917,0.0,0.0,441431.47,0.0,1934.93,0.0,423748.23,256141.72,32.57,316776.1,202.03,437925.68,0.7,11.55,11.47,0.0,0.0,0.0,0.0,0.0,0.0,3.55,2423.25,2.3,0.0,169.89,595K,0.0,7/20/2009,12:03:31 PM,2009.0,7.0,20.0,12.0,3.0,0.45,Control,1,2009-07-20 12:03:00
136,596.0,0.0,137.0,ERCZO_Elder_Creek_,567.5020833,0.0,0.0,1114.497917,0.0,0.0,552820.58,0.0,2608.98,0.0,567544.62,345395.16,131.62,422447.47,226.57,587675.11,1.5,22.92,22.56,0.0,0.0,0.0,0.0,0.0,0.0,4.31,3109.12,3.63,0.0,223.01,596K,0.0,7/21/2009,12:03:27 PM,2009.0,7.0,21.0,12.0,3.0,0.45,Control,1,2009-07-21 12:03:00
137,597.0,0.0,138.0,ERCZO_Elder_Creek_,568.5020833,0.0,0.0,1113.497917,0.0,0.0,451883.78,0.0,1986.29,0.0,431992.22,260995.95,82.62,323768.03,496.46,456224.05,2.1,10.83,9.81,0.0,0.0,0.0,0.0,0.0,0.0,3.51,2436.19,2.37,0.0,176.05,597K,0.0,7/22/2009,12:03:30 PM,2009.0,7.0,22.0,12.0,3.0,0.45,Control,1,2009-07-22 12:03:00
