DateTime,SiteCode,SampleCode,SamplingMethod,SampleType,pH,EC,DO,Temp,TIC,TOC,TN,F-,Cl-,NO2-,Br-,NO3-,SO4,PO4,Be9,B11,Na23,Mg24,Al27,Si28,P31,K39,Ca40,Ti49,V51,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,As75,Se78,Sr88,Y89,Mo98,Ag107,Cd111,Sn118,Sb121,Ba138,La139,Ce140,Pr141,Nd145,Sm147,Eu153,Gd157,Tb159,Dy164,Ho165,Er166,Tm169,Yb174,Lu175,Tl205,Pb208,U238,NH4-N,Ortho-P,FI,HIX,UVA254,UVA280,SUVA254,SUVA280,SamplingNote
MST,,,,,pH,uS/cm,%,degC,mg/L,mg/L,mg/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ug/L,ug/L,ng/L,(mg/L),(mg/L),nm/nm,nm/nm,au,au,au,au,
(Detection limit),,,,,,,,,0.0002,0.0003,0.0002,2.37,0.82,3.34,1.9,0.51,0.84,1.45,0.00424,2.26495,0.75816,0.04031,0.00424,0.66,3.26683,0.14425,0.42426,0.01061,0.15274,0.12304,0.00212,0.17607,0.12516,0.00636,0.00212,0.01485,0.00849,0.27153,0.01273,0.76368,0.07637,0.01273,0.03818,0.17819,0.00636,0.01909,2.10011,4.5184,0.36062,0.67882,0.19092,0.97581,0.78489,0.04243,0.29689,0.04243,0.29689,0.0212,0.063,0.0212,0.06576,0.00212,0.13649,0.01,0.01,,,,,,,
(Lab Method),,,,,pH_EC1,pH_EC1,OxyTem,OxyTem,TOC-VCSH,TOC-VCSH,TOC-VCSH,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,SmartChem200,SmartChem200,Fluoromax4,Fluoromax4,UV_Vis,UV_Vis,UV_Vis,UV_Vis,
5/7/2012 10:50,OR_low,ORLOW-352,GRAB,SW,6.6,-9999,-9999,20.2,8.94,4.91,0.33,12.75,808.2,1.67,0.95,0.26,93.81,230.53,0.002,1.13,"13,825.00","4,342.50",31.8,"4,764.50",1.1,"2,375.80","16,676.80",0.01,1.3,0.1,15.4,21,0.1,2,2,5.1,1.9,0.14,169.8,165.2,0.04,0.01,0.02,0.09,0,23.5,111.3,201.6,27.7,115.4,11.9,4.8,29.9,0.02,22.6,21.2,21.8,13.2,44,7.1,0.03,0,28.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
5/7/2012 11:10,OR_mid,ORMID-070,GRAB,SW,6.4,-9999,80.2,18.5,12.21,3.5,2.28,14.15,994.07,1.67,0.95,149.57,132.23,0.73,0.002,1.13,"18,589.70","6,547.80",20.7,"5,762.30",1.63,"2,634.30","26,982.70",0.01,1.6,0.06,10.5,11.4,0.1,1.8,1.5,2.4,1.8,0.14,272.6,134.2,0.04,0.01,0.02,0.09,0,35,66.7,75.1,19.4,79.6,4.3,4.1,24.9,0.02,13.1,20.1,24.2,14.3,54.2,10.3,0.03,0,32.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
5/7/2012 11:35,OR_up,ORUP-066,GRAB,SW,6.7,-9999,63.8,12.8,9.86,3.56,16.67,11.83,"-9,999.00",1.67,0.95,"-9,999.00",181.76,62.16,0.002,8.7,"28,628.20","9,838.70",11.3,"6,513.10",1.63,"2,633.90","38,859.75",0.01,0.8,0.2,0,9,0.1,2.3,1.7,1,1.6,1.6,441.8,147.3,0.04,0.01,0.02,0.09,0,35.6,46.6,13.4,13.1,46.5,6.4,3.7,19.7,0.02,26.7,22.4,38.3,16.3,94.2,19.5,0.03,0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
5/14/2012 11:00,OR_low,ORLOW-372,GRAB,SW,7.6,-9999,-9999,23.4,7.47,4.82,0.37,37.54,817.81,1.67,0.95,0.26,97.37,0.73,0.002,1.13,"14,014.00","4,234.70",27.2,"4,599.20",1.63,"2,591.70","16,766.60",0.01,1,0.3,8.8,22.9,0.1,2,2.8,41,1.5,0.14,169.8,159.1,0.04,0.01,0.02,0.09,0,24.9,85.6,120.2,23.7,94.3,21.3,3.1,27.3,0.02,18.5,19.1,25,13.3,41.8,6.3,0.03,0,24.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
5/14/2012 12:30,OR_up,ORUP-067,GRAB,SW,6.8,-9999,64,15.1,9.76,3.32,17.16,12.08,"-9,999.00",1.67,0.95,"-9,999.00",187.64,0.73,0.002,8.6,"32,667.90","11,492.40",234.4,"7,015.10",1.63,"3,128.00","43,776.17",0.01,0.8,0.1,1.2,7.8,0.1,2.8,2.9,13.3,1.5,0.14,480.2,139.2,0.04,0.01,0.02,0.09,0,39.1,43.3,13.4,12.4,46.9,2.5,5.2,19.9,0.02,24,22.5,42.2,17.2,99,21.9,0.03,0,13.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/16/2012 12:30,OR_low,ORLOW-391,GRAB,SW,6.2,-9999,62.8,15.1,11.57,9.77,0.57,12.14,502.59,1.67,0.95,0.26,86.37,0.73,0.002,47.77,"2,477.00",715,345.32,"6,993.00",174.9,"3,348.20","16,526.00",9.21,3.82,0.06,17.31,172.32,0.06,2.72,2.37,15.69,0,0.14,192.67,242.99,0.04,0.01,0.02,0.09,0,29.17,213.43,448.2,60.46,76.89,47.18,15.49,77.77,6.02,36.72,9.7,30.22,4.52,27.54,3.78,0.03,0,62.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/16/2012 11:00,OR_mid,ORMID-071,GRAB,SW,6.7,-9999,65.8,16.4,5.38,8.68,0.83,1.19,753.66,1.67,0.95,33.43,107.3,0.73,0.002,51.38,"4,256.00","1,238.00",270.14,"8,483.00",182.26,"3,116.00","21,614.80",6.09,2.94,1,10.64,134.29,0.06,1.99,1.39,5.04,0,0.14,282.36,238.78,0.04,0.01,0.02,0.09,0,37.27,964.5,327.79,46.78,124.84,51.78,15.24,70.68,7.03,40.1,8.25,24.87,5.93,32.08,6.07,0.03,0,65.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/16/2012 10:05,OR_up,ORUP-068,GRAB,SW,6.8,-9999,72.4,23,10.72,7.26,13.78,1.19,"1,628.19",1.67,0.95,843.31,196.08,0.73,0.002,67.19,"7,639.00","2,337.00",33.37,"8,561.00",153.01,"3,406.70","31,874.70",1.49,1.25,0.06,0,26.68,0.06,2.08,1.53,4.07,0,0.14,503.64,155.78,0.04,0.01,0.02,0.09,0,41.77,49.89,54.11,17.8,65.7,10.7,10.4,21.1,5.05,34.09,8.45,35.99,7.22,64.22,16.58,0.03,0,18.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/19/2012 12:40,OR_low,ORLOW-392,GRAB,SW,6.4,-9999,70.9,23.2,11.36,6.97,0.33,10.63,562.08,1.67,0.95,0.26,76.81,0.73,0.002,38.59,"3,208.00",981,33.66,"7,872.00",242.01,"3,372.70","17,966.70",1.21,3.15,0.06,4.92,70.8,0.06,1.81,2.16,3.44,0,0.14,214.4,152.15,0.04,0.01,0.02,0.09,0,28.38,105.91,163.94,29.91,114.36,24.1,10.23,32.67,3.42,26.16,5.17,12.75,2.86,14.35,3.19,0.03,0,45.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/19/2012 10:30,OR_mid,ORMID-072,GRAB,SW,6.8,-9999,75.5,16.2,11.48,5.38,1.88,1.19,"1,245.08",1.67,0.95,120.42,123.49,0.73,0.002,45.94,"5,296.00","1,649.00",18.77,"9,024.00",231.39,"3,381.00","25,664.20",0.01,2.09,0.06,27.52,24.46,0.06,1.6,1.79,2.09,0,0.14,333.17,135.5,0.04,0.01,0.02,0.09,0,38.48,84.87,95.34,23.32,107.55,22.43,9.46,34.18,3.83,24.11,3.73,22.65,4.38,31.71,7.74,0.03,0,39.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/19/2012 9:40,OR_up,ORUP-069,GRAB,SW,6.9,-9999,55.9,14.3,10.37,6.55,8.94,1.19,"1,438.69",1.67,0.95,519,139.27,0.73,0.002,60.54,"8,479.00","2,357.00",17.55,"10,124.00",201.34,"3,604.20","30,438.60",1.53,1.29,0.06,0,24.82,0.06,1.99,2.85,2.54,0,0.14,416.31,155.94,0.04,0.01,0.02,0.09,0,33.28,48.81,34.9,16.54,100.69,19.23,11,21.5,3.83,29.48,7.63,30.27,5.66,64.29,11.94,0.03,0,19.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/23/2012 15:50,OR_low,ORLOW-407,GRAB,SW,7.2,18.1,80.2,-9999,9.19,7.64,0.7,1.19,373.51,1.67,0.95,32.16,41.27,0.73,0.002,56.03,"1,700.00",556,30.47,"6,507.00",286.25,"2,643.70","18,698.30",1.85,2.73,0.06,4.39,31.82,0.06,1.45,2.29,32.6,0,0.14,186,164.31,0.04,0.01,0.02,0.09,0,247.96,107.15,158.36,27.43,0.34,32.93,40.4,31.06,4.54,25.85,6.34,16.71,1.8,15.63,3.48,0.03,0,72.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/23/2012 11:10,OR_mid,ORMID-073,GRAB,SW,6.9,16.6,76.7,-9999,11.44,5.46,2.41,1.19,"1,133.50",1.67,0.95,142.53,128.98,0.73,0.002,46.52,"3,924.00","1,226.00",15.71,"7,609.00",223.85,"3,387.30","25,862.80",1.05,1.89,0.06,20.92,21.12,0.06,2.18,1.84,2.49,0,0.14,352.09,119.43,0.04,0.01,0.02,0.09,0,39.11,59.44,66,14.63,0.34,13.74,6.86,22.69,3.28,21.23,5.92,15.23,4.56,30.91,7.78,0.03,0,35.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/23/2012 10:00,OR_up,ORUP-070,GRAB,SW,6.5,13.9,60.5,-9999,9.58,8.84,10.1,1.19,"1,573.63",1.67,0.95,688.61,162.93,0.73,0.002,60.41,"5,001.00","1,364.00",15.77,"7,648.00",217.45,"3,373.60","26,262.20",1.02,1.19,0.06,0,16.92,0.06,2.04,2.62,2.18,0,0.14,412.89,173.75,0.04,0.01,0.02,0.09,0,32.98,60.51,39.28,15.11,0.34,10.88,13.44,24.06,2.68,35.12,7.68,31.84,6.53,66.76,14.8,0.03,0,21.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/26/2012 12:15,OR_low,ORLOW-408,GRAB,SW,6.7,-9999,73.5,24.7,6.07,6.89,0.48,10.75,597.49,1.67,0.95,0.26,63.21,0.73,0.002,38.13,"2,836.00",917,25.42,"7,209.00",243.48,"4,271.80","21,771.20",0.01,2.48,0.06,23.98,48.74,0.06,4.79,3.28,25.68,0,0.14,238.54,98.06,0.04,0.01,0.02,0.09,0,29.24,60.67,85.89,19.45,0.34,12.04,7.28,23.2,2.09,15.19,3.67,14.5,2.81,13.73,4.68,0.03,0,37.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/26/2012 11:10,OR_mid,ORMMID-074,GRAB,SW,6.6,-9999,72.6,17.4,13.62,6.65,2.33,1.19,"1,264.77",1.67,0.95,127.79,129.51,0.73,0.002,45.44,"4,715.00","1,401.00",22.77,"8,980.00",227.9,"3,755.90","27,228.30",1.03,1.97,0.06,20.84,26.57,0.06,1.76,1.69,55.1,0,0.14,320.98,144.69,0.04,0.01,0.02,0.09,0,35.69,78.21,78.01,18.8,0.34,24.83,10.26,26.48,2.57,21.4,6.7,25.34,5.23,41.18,9.37,0.03,0,39.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/26/2012 9:55,OR_up,ORUP-071,GRAB,SW,6.5,-9999,55.2,14.4,9.37,8.94,6.55,1.19,"1,440.34",1.67,0.95,432.62,143.49,0.73,0.002,57.72,"4,553.00","1,147.00",23.56,"7,670.00",207.11,"3,075.20","22,078.90",1.2,1.45,0.06,0,22.54,0.06,1.69,2.55,1.95,0,0.14,331.87,166.47,0.04,0.01,0.02,0.09,0,26.88,78.21,53.16,21.67,0.34,26.49,9.63,27.38,4.65,29.6,7.98,30.59,6.89,57.12,10.14,0.03,0,24.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/30/2012 12:20,OR_low,ORLOW-409,GRAB,SW,6.4,-9999,75.8,24.4,5.75,6.77,0.4,13.25,"-9,999.00",1.67,0.95,0.26,52.62,0.73,0.002,36.69,"2,404.00",779,12.86,"6,704.00",243.49,"3,604.90","19,903.00",0.01,2.43,0.06,34.17,71.19,0.06,2.75,1.65,6.09,0,0.14,231.64,92.03,0.04,0.01,0.02,0.09,0,24.68,48.96,83.37,14.82,0.34,15.43,6.33,17.32,2.77,13.8,3.74,8.98,2.57,15.73,3.34,0.03,0,30.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/30/2012 11:15,OR_mid,ORMID-075,GRAB,SW,6.2,-9999,74.3,18.4,5.49,6.39,1.17,1.19,"1,364.39",1.67,0.95,59.38,121.75,0.73,0.002,43.44,"5,072.00","1,566.00",10.93,"8,845.00",224.78,"3,840.40","28,470.50",0.01,1.88,0.06,76.49,32.06,0.06,1.87,1.9,2.59,0,0.14,322.31,122.29,0.04,0.01,0.02,0.09,0,37.38,63.04,71.61,18.87,0.34,20.37,9.43,17.72,3.15,22.66,5.63,20.98,4.97,38.71,10.78,0.03,0,29.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
7/30/2012 10:00,OR_up,ORUP-072,GRAB,SW,6.1,-9999,59.7,13.5,10.82,6.81,9.66,1.19,"1,687.66",1.67,0.95,717.23,159.94,0.73,0.002,58.79,"6,458.00","1,783.00",15.89,"8,944.00",200.78,"3,846.50","29,059.20",0.01,1.32,0.06,0,15.66,0.06,2.39,2.41,2.97,0,0.14,394.44,154.06,0.04,0.01,0.02,0.09,0,30.83,52.13,33.96,17.67,0.34,26.18,6.97,16.8,2.78,27.51,8.08,29.99,6.45,62.56,14.74,0.03,0,18.64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/6/2012 11:30,OR_low,ORLOW-424,GRAB,SW,6.6,-9999,80.1,24.5,6.02,8.82,0.7,12.94,"-9,999.00",1.67,0.95,0.26,13.95,0.73,0.04,57.51,"15,730.00","5,086.00",26.91,"8,392.68",54.99,"3,559.00","17,061.00",1.23,1.66,0.03,71.47,321.95,0.8,0.82,1.84,5.79,0.79,0.75,180.44,175,0.65,0.01,0.02,0.06,0.08,19.69,111.43,216.84,31.01,119.9,32.37,10.49,25.57,4.18,30.24,6.4,24.58,3.31,27.64,4.73,0.04,0.09,34.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/6/2012 10:50,OR_mid,ORMID-076,GRAB,SW,6.6,-9999,78.3,23.2,7.23,5.49,0.21,10.28,"1,445.68",1.67,0.95,0.26,95.6,0.73,0.02,63.28,"21,466.00","7,271.00",24.88,"9,624.38",32.8,"3,735.00","23,678.00",1.08,1.74,0.03,183.14,121.62,1,0.64,1.24,1.48,0.42,0.45,326.26,185,0.34,0.01,0.02,0.07,0.09,42.82,79.38,114,19.99,87.56,21.14,12.26,30.22,3.56,32.31,8.81,30.05,6.3,53.75,10.84,0.03,0.15,32.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/6/2012 10:10,OR_up,ORUP-073,GRAB,SW,6.1,-9999,74.5,19.9,13.12,5.5,13.47,1.19,"1,805.99",1.67,0.95,955.2,171.6,0.73,0.01,80.74,"31,431.00","9,668.00",65.88,"9,190.05",1.63,"3,934.00","27,407.00",1.26,1.32,0.53,0.64,11.44,0.15,0.82,3.07,3.65,0.18,0.28,438.87,155,0.2,0.01,0.03,0.06,0.07,36.27,44.05,27.33,14.69,52.98,18.58,10.5,16.71,4.61,23.12,8.05,29.62,7.26,83.63,17.87,0.03,0.06,15.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/9/2012 12:15,OR_low,ORLOW-425,GRAB,SW,6.7,-9999,87.5,24.5,6.13,8.27,0.31,13.47,"-9,999.00",1.67,0.95,0.26,11.61,0.73,0.03,57.82,"15,681.00","4,998.00",24.94,"8,272.25",65.63,"3,320.00","18,963.00",1.23,1.69,0.04,39.03,273.68,0.39,1.05,1.77,11.65,0.89,0.01,217.29,149,0.74,0.01,0.03,0.04,0.08,22.76,87.03,171.36,25.23,93.13,19.95,8.47,20.69,3.96,24.48,5.27,17.72,2.92,22.85,5.49,0.03,0.08,34.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/9/2012 11:20,OR_mid,ORMID-077,GRAB,SW,6.5,-9999,68.2,19.4,7.67,5.45,0.2,10.54,"1,474.43",1.67,0.95,0.26,88.17,0.73,0.02,61.16,"21,629.00","7,898.00",11.69,"9,592.98",33.63,"3,638.00","27,087.00",1.17,1.94,0.01,224.45,161.67,1.05,0.64,1.67,1.99,0.5,0.01,361.82,177,0.33,0.01,0.01,0.07,0.12,48.03,77.06,109.47,18.9,77.12,23.25,10.48,20.44,4.19,29.84,6.73,34.57,6.24,55.7,11.55,0.03,0.15,37.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/9/2012 10:55,OR_up,ORUP-074,GRAB,SW,6.1,-9999,56.1,16.7,12.85,5.91,14.07,1.19,"1,923.23",1.67,0.95,969.25,173.27,0.73,0.01,80.76,"30,860.00","9,692.00",11.23,"9,029.33",4.91,"3,521.00","29,293.00",1.17,1.31,0.07,0.94,9.64,0.17,1.24,3.18,23.25,0.21,0.17,468.23,154,0.16,0.01,0.08,0.56,0.09,39.45,42.08,29.56,11.91,49.44,14.13,9.52,18.11,3.39,25.41,7.24,34.44,7.29,78.09,18.19,0.03,0.07,17.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/13/2012 11:15,OR_low,ORLOW-426,GRAB,SW,6.9,-9999,92.1,27.9,6.08,7.98,0.71,23.33,"-9,999.00",1.67,0.95,0.26,0.42,0.73,0.02,60.93,"16,614.00","5,315.00",15.94,"8,200.61",58.15,"4,003.00","21,000.00",1.08,1.42,0.05,44.59,78.41,0.38,2.92,2.96,17.8,0.84,0.11,226.26,90,0.54,0.01,0.04,0.05,0.09,22.37,51.51,74.52,11.24,53.41,13.74,6.17,17.26,2.42,14.66,3.05,12.44,1.97,20.3,4.06,0.03,0.12,31.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/13/2012 10:30,OR_mid,ORMID-078,GRAB,SW,6.3,-9999,78.5,23,8.23,5.32,0.2,13.99,"1,444.32",1.67,0.95,31.92,97.65,0.73,0.01,63.64,"21,952.00","7,791.00",9.75,"9,711.51",23.88,"3,496.00","27,016.00",1.07,1.96,0.03,148.1,70.95,0.59,0.68,1.51,17.58,0.56,0.35,360.99,115,0.41,0.01,0.01,0.06,0.14,45.34,37.1,45.32,9.37,40.98,13.54,9.79,17.82,1.75,19.19,5.26,26.17,6,70.82,10.84,0.03,0.13,42.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/13/2012 9:40,OR_up,ORUP-075,GRAB,SW,6.9,-9999,79.1,14.4,13.74,4.91,15.29,1.19,"2,070.52",1.67,0.95,"1,063.64",183.3,0.73,0.002,82.16,"32,502.00","10,623.00",9.69,"8,232.47",1.63,"3,472.00","29,918.00",1.27,1.12,0.01,1.46,8.66,0.17,0.77,2.52,3.66,0.15,0.46,487.23,148,0.15,0.01,0.02,0.07,0.05,40.35,34.54,25.4,10.26,45.2,10.53,8.84,19.28,2.48,23.41,8.16,37.78,7.06,73.31,18.3,0.03,0.08,13.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/16/2012 11:15,OR_low,ORLOW-427,GRAB,SW,6.3,-9999,62.9,18.9,5.89,6.72,0.38,13.11,699.03,1.67,0.95,0.26,28.1,0.73,0.02,83.73,"13,930.00","4,514.00",18.51,"8,089.51",42.12,"3,029.00","17,215.00",1.52,1.84,0.1,32.39,111.83,0.28,3.31,2.39,13.1,0.86,0.79,220.34,101,0.77,0.01,0.03,0.1,0.19,25.03,53.63,89.2,16.09,50.76,14.35,8.88,16.16,3.3,15.8,3.91,13.15,3.24,17.32,3.4,0.02,0.07,29.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/16/2012 10:30,OR_mid,ORMID-079,GRAB,SW,6.8,-9999,59,16.3,8.77,5.37,0.18,1.19,"1,291.91",1.67,0.95,0.26,79.01,0.73,0.02,96.9,"20,759.00","7,633.00",13.31,"9,244.84",39.54,"3,562.00","26,060.00",1.13,2.21,0.11,263.67,93.82,1,0.65,1.14,1.64,0.59,0.68,402.4,171,1.19,0.01,0.02,0.14,0.13,55.06,73.55,107.37,24.05,77.43,22.42,16.62,27.02,7.69,30.31,11.04,29.73,9.22,56.72,15.37,0.04,0.13,46.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/16/2012 9:30,OR_up,ORUP-076,GRAB,SW,6.5,-9999,51.9,14.5,5.54,5.07,13.88,1.19,"1,797.74",1.67,0.95,934.64,176.79,0.73,0.02,109.58,"30,818.00","9,938.00",13.77,"9,444.40",7.09,"3,187.00","29,118.00",1.34,1.74,0.05,0.65,15.7,0.21,1.05,2.47,4.58,0.21,1.37,512.6,176,0.24,0.01,0.06,0.12,0.1,42.56,43.27,30.71,16.05,50.15,16.56,13.96,22.48,6.45,33.44,11.65,36.13,10.28,73.87,21.93,0.02,0.12,18.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/20/2012 12:20,OR_low,ORLOW-441,GRAB,SW,6.6,-9999,77,26.8,6.77,8.52,0.48,13.54,591.18,1.67,0.95,0.26,32.53,0.73,0.02,98.5,"7,626.00","2,631.00",20.89,"8,663.15",61.69,"3,579.00","9,741.00",1.07,2.69,0.1,14.02,46.61,0.15,1.22,2.2,8.93,0.55,1.17,231.75,116,0.73,0.01,0.03,0.04,0.1,26.56,74.6,100.18,16.45,77.96,1.77,7.85,19.71,1.86,14.29,4.49,15.02,1.83,23.99,4.27,0.03,0.55,92.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/20/2012 11:10,OR_mid,ORMID-080,GRAB,SW,6.5,-9999,80,20.2,6.11,6.44,1.69,1.19,"1,094.43",1.67,0.95,88.24,102.25,0.73,0.01,105.59,"10,022.00","3,105.00",13.21,"9,528.42",36.33,"3,136.00","10,802.00",1.22,1.6,0.04,8.54,14.88,0.15,0.7,2.89,6.4,0.27,0.54,303.47,109,0.32,0.01,0.03,0.04,0.06,37.76,79.14,71.11,16,61.3,19.91,9.35,18.54,2.7,18.13,4.46,18.02,3.13,30.12,7.49,0.03,0.85,52.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/20/2012 9:45,OR_up,ORUP-077,GRAB,SW,6.2,-9999,65.4,18.5,11.74,8.56,7.38,1.19,"1,502.40",1.67,0.95,507,143.38,0.73,0.01,104.85,"26,881.00","7,379.00",23.68,"9,568.44",4.74,"3,124.00","20,719.00",1.44,1.08,0.06,0.47,16.16,0.15,0.82,2.01,2.52,0.2,0.68,367.95,169,0.47,0.01,0.02,0.05,0.05,33.31,68.65,56.19,19.19,74.37,22.79,8.16,16.2,4.62,30.71,7.2,29.73,5.34,65.37,12.15,0.03,0.12,20.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/23/2012 11:55,OR_low,ORLOW-442,GRAB,SW,6.4,-9999,77.2,23.7,10.89,13.49,0.95,12.64,382.45,1.67,0.95,18.53,54.88,0.73,0.07,82,"12,785.00","3,756.00",64.75,"8,639.46",90.1,"2,845.00","14,654.00",2.43,2.71,0.1,3.46,58.62,0.16,1.28,3.21,9.2,0.45,0.43,181.74,309,0.7,0.02,0.03,0.04,0.19,22.51,195.94,273.35,55.9,187.93,59.42,17.85,54.81,14.56,52.64,17.98,42.09,12.39,44.33,14.17,0.01,0.13,136.39,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/23/2012 10:20,OR_mid,ORMID-081,GRAB,SW,6.4,-9999,76,18.7,9.24,11.79,1.8,11.28,608.81,1.67,0.95,80.06,79.89,0.73,0.03,83.52,"16,370.00","3,927.00",62.98,"8,987.73",77.42,"2,614.00","13,482.00",2.46,1.8,5.98,2.25,95.34,0.17,0.59,2.41,3.91,0.3,0.9,182.96,269,0.46,0.01,0.02,0.02,0.13,22.18,179.24,214.84,49.22,172.19,45.22,17.49,40.32,11.65,46.29,15.51,39.2,9.54,48.78,13.86,0.07,0.11,69.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/23/2012 9:15,OR_up,ORUP-078,GRAB,SW,5.9,-9999,70.6,17.8,7.31,15.13,3.27,1.19,731.84,1.67,0.95,169.32,85.97,0.73,0.05,91.21,"18,998.00","4,071.00",234.54,"8,887.41",58.03,"3,005.00","13,217.00",6.3,1.57,0.2,1.33,128.75,0.17,2.06,3.62,9.4,0.26,0.26,205.91,300,0.38,0.01,0.03,0.02,0.11,23.74,185.9,343.69,54.72,212.07,46.59,13.22,45.64,11.11,51.47,11.83,40.43,8.11,52.2,9.24,0.06,0.26,55.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/27/2012 12:15,OR_low,ORLOW-443,GRAB,SW,5.8,-9999,75.4,24.6,11.87,10.33,0.38,13.56,447.39,1.67,0.95,0.26,55.82,0.73,0.04,90.87,"15,308.00","4,951.00",33.15,"9,769.15",66.6,"3,357.00","16,492.00",1.58,2.44,0.1,18.8,61.57,0.19,0.58,1.78,4.71,0.44,0.04,182.15,186,0.7,0.01,0.01,0.03,0.09,22.22,118.9,171.47,30.82,128.26,26.85,9.49,30.93,5.09,29.7,6.55,25.96,4.25,30.69,6.22,0.03,0.03,59.36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
8/27/2012 11:10,OR_mid,ORMID-082,GRAB,SW,5.4,-9999,73.2,18.5,10.48,8.17,1.95,1.19,707.29,1.67,0.95,93.89,88.98,0.73,0.02,106.38,"20,894.00","5,513.00",50.89,"10,079.19",45.52,"3,145.00","17,689.00",1.52,1.68,0.02,11.36,31.98,0.18,0.51,1.82,5,0.25,0.15,220.07,199,0.34,0.01,0.02,0.02,0.07,26.39,106.07,118.95,26,113.5,28.66,12.92,30.76,4.37,34.04,6.91,26.95,4.43,47.54,8.03,0.03,0.06,47.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
